70,43.1736,-79.9350,780
71,45.5175,-73.4169,90
72,60.8397,-115.7830,541
73,44.8808,-63.5086,477
74,48.7739,-91.6386,1408
75,72.6833,-77.9667,181
76,45.2944,-73.2811,136
77,48.5442,-58.5500,84
78,50.7022,-120.4440,1133
79,43.4608,-80.3786,1055
80,54.8053,-66.8053,1709
81,51.5175,-109.1810,2277
82,43.8622,-79.3700,650
83,47.8200,-83.3467,1470
84,54.1253,-108.5230,1576
85,53.3092,-110.0730,2193
86,82.5178,-62.2806,100
87,49.9561,-119.3780,1421
88,63.6164,-135.8680,1653
89,50.3303,-105.5590,1892
90,56.6533,-111.2220,1211
91,51.2911,-80.6078,30
92,46.2728,-75.9906,656
93,45.6795,-74.0387,270
94,50.1900,-61.7892,39
95,45.5217,-75.5636,211
96,49.7617,-77.8028,918
97,67.5706,-139.8390,824
98,54.4050,-110.2790,1775
99,58.6214,-117.1650,1110
100,45.3225,-75.6692,374
101,53.2142,-105.6730,1405
102,56.2269,-117.4470,1873
103,49.9031,-98.2738,885
104,49.2161,-122.7100,11
105,51.4464,-90.2142,1267
106,49.8364,-64.2886,167
107,44.2300,-78.3633,628
108,54.2861,-130.4450,116
109,58.7672,-111.1170,761
110,44.9747,-79.3033,925
111,46.7911,-71.3933,244
112,52.1822,-113.8940,2968
113,42.2756,-82.9556,622
114,60.1164,-128.8220,2255
115,49.7883,-94.3631,1332
116,49.6303,-112.8000,3048
117,46.1122,-64.6786,232
118,49.7108,-124.8870,84
119,50.4319,-104.6660,1894
120,48.3719,-89.3239,653
121,55.1797,-118.8850,2195
122,51.2647,-102.4620,1635
123,52.7692,-108.2440,1799
124,48.9369,-54.5681,496
125,46.1614,-60.0478,203
126,53.0261,-122.5100,1789
127,74.7169,-94.9694,215
128,47.7644,-69.5847,427
129,48.5200,-72.2656,586
130,52.4297,-114.9040,3244
131,62.8114,-92.1158,94
132,46.6250,-80.7989,1141
133,45.4386,-71.6914,792
134,45.3161,-65.8903,357
135,60.0203,-111.9620,671
136,72.9822,-84.6136,2106
137,46.4406,-63.8336,56
138,71.9939,-125.2430,282
139,64.2300,-76.5267,164
140,55.8011,-97.8642,729
141,44.1189,-77.5281,283
142,48.5697,-81.3767,967
143,43.6275,-79.3962,252
144,69.4333,-133.0260,15
145,45.4706,-73.7408,118
146,66.5214,-86.2247,80
147,68.7761,-81.2425,30
148,48.2061,-78.8356,988
149,55.1514,-105.2620,1242
150,53.3558,-110.8240,2025
151,67.5458,-64.0314,21
152,48.0533,-77.7828,1107
153,58.0961,-68.4269,129
154,65.2816,-126.7980,238
155,49.1939,-123.1840,14
156,55.8419,-108.4180,1423
157,44.7458,-81.1072,729
158,45.9522,-77.3192,427
159,49.9100,-97.2399,783
160,52.9219,-66.8644,1808
161,52.1831,-122.0540,3085
162,63.2094,-123.4370,489
163,49.6108,-115.7820,3082
164,53.5725,-113.5210,2202
165,52.1708,-106.7000,1653
166,50.0189,-110.7210,2352
167,56.2381,-120.7400,2280
168,50.1139,-91.9053,1258
169,66.1450,-65.7136,75
170,47.6974,-79.8473,800
171,53.8894,-122.6790,2267
172,54.4685,-128.5760,713
173,43.0356,-81.1539,912
174,49.0253,-122.3610,195
175,60.7096,-135.0670,2317
176,46.3636,-79.4228,1215
177,51.1139,-114.0200,3557
178,54.8247,-127.1830,1712
179,58.8364,-122.5970,1253
180,49.4631,-119.6020,1129
181,46.2900,-63.1211,160
182,69.5467,-93.5767,92
183,48.6469,-123.4260,63
184,56.8639,-101.0760,1170
185,50.2919,-107.6910,2680
186,58.7392,-94.0650,94
187,53.3192,-60.4258,160
188,47.6186,-52.7519,461
189,49.4139,-82.4675,743
190,50.2903,-88.9097,1058
191,48.6086,-68.2081,172
192,43.6772,-79.6306,569
193,43.7425,-79.4656,652
194,45.8853,-82.5678,635
195,62.4628,-114.4400,675
196,55.2931,-114.7770,1912
197,53.2543,-131.8140,21
198,42.9994,-82.3089,594
199,50.6806,-127.3670,71
200,54.1439,-115.7870,2567
201,50.2233,-66.2656,180
202,60.1728,-132.7430,2313
203,44.9844,-64.9169,92
204,62.2075,-133.3760,2351
205,67.4075,-134.8610,116
206,36.5036,2.8142,535
207,35.3325,4.2064,1506
208,36.7120,5.0699,20
209,36.6910,3.2154,82
210,24.2928,9.4524,3176
211,36.5458,2.8761,335
212,26.7101,0.2856,955
213,26.7235,8.6227,1778
214,35.5254,2.8787,2132
215,22.8115,5.4511,4518
216,36.7951,5.8736,36
217,33.5359,-0.2424,3855
218,35.7522,0.6263,282
219,36.8222,7.8092,16
220,36.2760,6.6204,2265
221,35.4316,8.1207,2661
222,32.9304,3.3115,2540
223,35.3411,1.4632,3245
224,35.7354,-0.8054,187
225,27.7004,-8.1671,1453
226,36.2127,1.3318,463
227,35.5424,-0.5323,367
228,35.0167,-1.4500,814
229,35.6239,-0.6212,295
230,35.1718,-0.5933,1614
231,35.2077,0.1471,1686
232,27.8376,-0.1864,919
233,34.7933,5.7382,289
234,30.5713,2.8596,1306
235,32.3841,3.7941,1512
236,31.6730,6.1404,463
237,27.2510,2.5120,896
238,33.0678,6.0887,279
239,33.7644,2.9283,2510
240,29.2371,0.2760,1027
241,31.9172,5.4128,492
242,28.0515,9.6429,1847
243,6.3572,2.3844,19
244,12.3532,-1.5124,1037
245,11.1601,-4.3310,1511
246,5.6052,-0.1668,205
247,9.5572,-0.8632,553
248,10.0827,-2.5077,1060
249,7.3618,-2.3288,1014
250,4.8961,-1.7748,21
251,5.2614,-3.9263,21
252,7.7388,-5.0737,1230
253,6.7928,-6.4732,823
254,9.3872,-5.5567,1214
255,7.2721,-7.5874,1089
256,4.7467,-6.6608,26
257,6.9032,-5.3656,699
258,9.0068,7.2632,1123
259,7.2467,5.3010,1100
260,6.3170,5.5995,258
261,4.9760,8.3472,210
262,6.4743,7.5620,466
263,12.1717,6.6961,1520
264,7.3625,3.9783,725
265,8.4402,4.4939,1126
266,9.6398,8.8691,4232
267,10.6960,7.3201,2073
268,12.0476,8.5246,1562
269,11.8553,13.0809,1099
270,7.7039,8.6139,371
271,6.5774,3.3212,135
272,9.6522,6.4623,834
273,5.0155,6.9496,87
274,12.9163,5.2072,1010
275,9.2576,12.4304,599
276,11.1302,7.6858,2170
277,13.5025,7.1267,1240
278,13.4815,2.1836,732
279,14.8757,5.2654,1266
280,16.9660,8.0001,1657
281,18.9687,12.8687,1273
282,13.3729,12.6267,994
283,13.7790,8.9838,1516
284,35.7581,10.7547,9
285,36.8510,10.2272,22
286,37.2454,9.7915,20
287,32.3062,10.3821,1004
288,34.4220,8.8225,1060
289,33.8769,10.1033,26
290,36.7213,9.9431,110
291,33.8750,10.7755,19
292,31.7043,9.2546,827
293,34.7180,10.6910,85
294,33.9397,8.1106,287
295,9.7673,1.0912,1515
296,6.1656,1.2545,72
297,51.1894,4.4603,39
298,50.7586,4.7683,370
299,51.1683,5.4700,200
300,50.9014,4.4844,184
301,49.8917,5.2239,1514
302,50.4592,4.4538,614
303,50.5758,3.8310,194
304,51.0903,2.6528,20
305,50.2433,4.6458,935
306,50.8172,3.2047,64
307,50.6374,5.4432,659
308,51.1989,2.8622,13
309,50.9475,5.5906,312
310,50.7919,5.2017,246
311,50.0344,5.4408,1930
312,51.1442,3.4756,95
313,51.3948,4.9602,105
314,51.2647,4.7533,53
315,51.1936,14.5197,568
316,50.9819,12.5064,640
317,51.8317,12.1910,187
318,52.1959,14.5875,144
319,51.3081,13.5556,417
320,51.3631,11.9408,341
321,51.5522,12.0539,348
322,51.2936,13.3561,322
323,53.3064,12.7522,220
324,52.5806,13.9167,262
325,52.2036,13.1564,152
326,54.3383,12.7105,23
327,50.9153,11.7144,1247
328,52.9189,12.4253,131
329,52.0736,11.6264,259
330,51.3633,14.9500,518
331,53.8328,13.6686,16
332,51.8894,14.5319,272
333,51.2969,14.1275,495
334,52.3800,13.5225,157
335,51.1328,13.7672,755
336,50.9798,10.9581,1036
337,50.0333,8.5706,364
338,52.1346,7.6848,160
339,53.6304,9.9882,53
340,52.4730,13.4039,167
341,50.8659,7.1427,302
342,51.2895,6.7668,147
343,48.3538,11.7861,1487
344,49.4987,11.0781,1046
345,51.4239,12.2364,465
346,49.2146,7.1095,1058
347,48.6899,9.2220,1276
348,52.5597,13.2877,122
349,52.4611,9.6851,183
350,53.0475,8.7867,14
351,49.9600,8.6458,384
352,49.9487,7.2639,1649
353,49.4731,8.5142,308
354,51.0350,8.6808,1158
355,49.6069,8.3683,295
356,49.9675,8.1472,525
357,50.9916,10.4797,1112
358,50.7077,8.0830,1966
359,53.5353,9.8356,23
360,54.3794,10.1453,102
361,53.8054,10.7192,53
362,50.4056,6.5289,1896
363,51.1000,7.6000,1549
364,51.4839,7.8983,794
365,51.4023,6.9373,424
366,51.9647,8.5444,454
367,51.2303,6.5044,125
368,51.6141,8.6163,699
369,51.9958,6.8406,157
370,51.5183,7.6122,425
371,48.4253,10.9317,1516
372,48.1111,9.7628,1903
373,48.3961,12.7236,1342
374,48.1069,10.5250,1857
375,48.0814,11.2831,1947
376,48.9008,12.5167,1047
377,48.6350,13.1956,991
378,47.8589,10.0142,2100
379,47.6713,9.5115,1367
380,53.4270,11.7834,166
381,52.6289,11.8186,184
382,48.7778,10.2647,1916
383,49.9850,11.6400,1601
384,49.7942,11.1336,1673
385,50.2886,11.8564,1959
386,50.0181,10.5294,719
387,50.3256,7.5286,640
388,49.8639,6.7875,666
389,49.3047,8.4514,312
390,49.2094,7.4006,1132
391,47.9733,8.5222,2231
392,48.0228,7.8325,801
393,48.0539,9.3728,1818
394,49.1183,9.7839,1299
395,51.6075,13.7436,384
396,52.3192,10.5561,295
397,51.4173,9.3850,820
398,52.1814,9.9464,292
399,53.5069,8.5728,10
400,53.3911,7.2275,3
401,53.2719,7.4417,3
402,53.5022,8.0522,16
403,53.5964,6.7092,3
404,53.7069,7.2300,7
405,54.7733,9.3789,131
406,54.2200,9.5994,23
407,54.9132,8.3405,51
408,59.2603,24.2085,65
409,58.9908,22.8307,18
410,58.2299,22.5095,14
411,58.4190,24.4728,47
412,59.4133,24.8328,131
413,58.3075,26.6904,219
414,68.3626,23.4243,1005
415,61.1161,22.2014,259
416,61.8560,24.7867,479
417,60.2546,25.0428,57
418,60.3172,24.9633,179
419,61.6897,23.0737,449
420,59.8489,23.0836,20
421,60.6544,24.8811,430
422,60.4625,23.6525,381
423,61.2492,28.9037,338
424,62.1661,30.0736,364
425,68.6073,27.4053,481
426,62.6629,29.6075,398
427,62.3995,25.6783,459
428,63.1271,23.0514,151
429,65.7787,24.5821,61
430,64.2855,27.6924,483
431,62.4625,22.3931,407
432,63.7212,23.1431,84
433,66.7129,27.1568,692
434,65.9876,29.2394,866
435,67.7010,24.8468,644
436,63.0071,27.7978,323
437,61.1442,25.6935,502
438,61.0446,28.1447,349
439,60.1222,19.8982,17
440,62.9467,23.5189,331
441,61.6866,27.2018,329
442,60.3339,24.2964,367
443,64.9301,25.3546,47
444,61.2456,22.1934,148
445,61.4617,21.8000,44
446,65.4022,26.9469,397
447,63.7319,25.9263,528
448,64.6881,24.6958,118
449,62.0655,28.3565,292
450,66.5648,25.8304,642
451,60.7447,24.1078,407
452,61.9431,28.9451,311
453,61.0624,26.7989,417
454,67.3950,26.6191,602
455,61.4141,23.6044,390
456,61.7733,24.0270,515
457,60.5141,22.2628,161
458,60.8964,26.9384,339
459,63.0507,21.7622,19
460,62.1711,27.8686,286
461,64.0547,24.7253,252
462,54.6575,-6.2158,268
463,54.3989,-7.6517,155
464,54.6181,-5.8725,15
465,55.0428,-7.1611,22
466,52.4539,-1.7480,327
467,52.3697,-1.4797,267
468,52.6078,-1.0319,469
469,51.8942,-2.1672,101
470,52.5175,-2.2594,283
471,51.6681,-2.0569,433
472,52.0408,-1.0956,448
473,52.1922,-1.6144,159
474,53.3537,-2.2750,257
475,53.3381,-2.1489,295
476,51.0872,-4.1503,27
477,50.4406,-4.9954,390
478,51.5051,-1.9934,513
479,51.1522,-1.7474,407
480,50.0861,-5.2557,267
481,51.4048,-3.4358,163
482,51.0094,-2.6388,75
483,51.8331,-4.9611,159
484,51.3967,-3.3433,220
485,51.6053,-4.0678,299
486,51.3827,-2.7191,622
487,53.3336,-2.8497,80
488,51.8747,-0.3683,526
489,50.4228,-4.1058,476
490,50.7800,-1.8425,38
491,50.9503,-1.3568,44
492,51.1872,-1.0335,618
493,49.7061,-2.2147,290
494,49.4350,-2.6020,336
495,49.2079,-2.1955,277
496,50.8356,-0.2972,7
497,51.3308,0.0325,598
498,51.1481,-0.1903,202
499,51.5053,0.0553,19
500,51.2758,-0.7763,238
501,51.6761,-1.0808,240
502,51.3239,-0.8475,325
503,51.4706,-0.4619,83
504,51.5714,0.6956,49
505,50.9561,0.9392,13
506,51.3422,1.3461,178
507,53.7197,-0.5663,12
508,54.9375,-2.8092,190
509,53.2806,-0.9514,91
510,53.7717,-3.0286,34
511,53.5744,-0.3508,121
512,54.1286,-3.2675,173
513,53.8659,-1.6606,681
514,53.7451,-2.8831,55
515,53.1781,-2.9778,45
516,54.0833,-4.6239,52
517,55.0375,-1.6917,266
518,54.5092,-1.4294,120
519,52.8311,-1.3281,306
520,52.8117,-4.1236,30
521,52.8712,-2.5336,272
522,52.7982,-2.6680,249
523,53.5816,-3.0555,37
524,58.9578,-2.9050,50
525,59.8789,-1.2956,20
526,58.4589,-3.0931,126
527,57.2019,-2.1978,215
528,57.5425,-4.0475,31
529,55.8719,-4.4331,26
530,55.9500,-3.3725,135
531,55.6819,-6.2567,56
532,55.5094,-4.5867,65
533,57.4811,-7.3628,19
534,60.4328,-1.2961,81
535,56.4525,-3.0258,17
536,58.2156,-6.3311,26
537,56.4992,-6.8692,38
538,56.3729,-2.8684,38
539,57.7052,-3.3392,42
540,52.2050,0.1750,47
541,52.4681,-0.2511,26
542,52.6758,1.2828,117
543,51.8850,0.2350,348
544,51.7217,0.1542,321
545,53.3943,-1.3885,231
546,52.0722,-0.6167,358
547,50.7344,-3.4139,102
548,51.5194,-2.5908,226
549,51.8369,-1.3200,270
550,51.6164,-1.0958,226
551,52.4093,0.5610,32
552,52.3619,0.4864,33
553,52.1273,0.9563,284
554,52.3572,-0.1078,135
555,51.6822,-1.7900,286
556,51.7500,-1.5836,288
557,51.2341,-0.9428,405
558,52.6400,-2.3056,272
559,51.5530,-0.4182,124
560,53.0930,-0.1660,25
561,54.1372,-1.4203,117
562,54.2924,-1.5354,132
563,53.8343,-1.1955,29
564,52.3426,0.7729,174
565,52.7357,-0.6488,461
566,53.3078,-0.5508,202
567,52.6126,-0.4765,273
568,54.0489,-1.2528,53
569,53.1662,-0.5238,231
570,54.2055,-1.3821,92
571,53.0303,-0.4832,218
572,52.9622,-0.5616,367
573,52.6484,0.5507,75
574,-51.8228,-58.4472,244
575,52.3086,4.7639,-11
576,51.2553,5.6014,114
577,50.9117,5.7701,375
578,52.0606,5.8731,158
579,53.1192,6.1297,14
580,51.4501,5.3745,74
581,53.1197,6.5794,17
582,51.5674,4.9318,49
583,52.9234,4.7806,3
584,52.4603,5.5272,-13
585,53.2286,5.7606,3
586,51.9569,4.4372,-15
587,52.1273,5.2762,66
588,52.2758,6.8892,114
589,52.1661,4.4179,1
590,51.4491,4.3420,63
591,51.8413,-8.4911,502
592,53.3002,-8.9416,81
593,53.4213,-6.2701,242
594,53.9103,-8.8185,665
595,52.1809,-9.5238,112
596,53.3017,-6.4513,319
597,52.7020,-8.9248,46
598,54.2802,-8.5992,11
599,52.1872,-7.0870,119
600,56.3000,10.6190,82
601,55.7403,9.1518,247
602,55.6179,12.6560,17
603,55.5259,8.5534,97
604,55.9414,12.3822,97
605,56.2975,9.1246,170
606,57.2772,11.0001,25
607,54.6993,11.4401,16
608,55.4767,10.3309,56
609,54.8703,9.2790,88
610,55.5856,12.1314,146
611,55.0633,14.7596,52
612,54.9644,9.7917,24
613,55.2210,9.2670,141
614,56.5502,9.1730,74
615,57.0688,8.7052,23
616,55.4363,9.3309,143
617,62.0636,-7.2772,280
618,56.8469,9.4586,119
619,55.9901,8.3539,17
620,57.0928,9.8492,10
621,49.6233,6.2044,1234
622,62.5625,6.1197,69
623,69.2925,16.1442,43
624,69.9761,23.3717,9
625,60.6389,6.5015,300
626,65.4611,12.2175,25
627,67.2692,14.3653,42
628,60.2934,5.2181,170
629,70.6005,29.6914,490
630,58.2042,8.0854,57
631,60.4173,8.5183,2618
632,69.0558,18.5404,252
633,68.4913,16.6781,84
634,61.0156,9.2881,2697
635,61.5836,5.0247,37
636,60.1210,11.0502,681
637,59.3453,5.2084,86
638,70.4867,22.1397,21
639,63.1118,7.8245,204
640,59.9693,11.0361,354
641,69.7258,29.8913,283
642,58.0995,6.6260,29
643,62.7447,7.2625,10
644,65.7840,13.2149,237
645,70.0688,24.9735,25
646,59.5657,9.2122,63
647,63.6989,9.6040,28
648,62.5784,11.3423,2054
649,59.3788,10.7854,174
650,78.2461,15.4656,88
651,59.1850,9.5669,463
652,59.7919,5.3408,160
653,65.9568,12.4689,56
654,69.6833,18.9189,31
655,59.1867,10.2586,286
656,63.4578,10.9240,56
657,58.8767,5.6378,29
658,52.2685,20.9110,352
659,54.3776,18.4662,489
660,50.0777,19.7848,791
661,50.2381,19.0342,909
662,50.4743,19.0800,995
663,50.3223,21.4621,548
664,52.4210,16.8263,308
665,50.1100,22.0190,675
666,53.5847,14.9022,154
667,54.4789,17.1075,217
668,53.7906,15.8263,385
669,52.1657,20.9671,362
670,51.1027,16.8858,404
671,52.1385,15.7986,194
672,58.4023,15.5257,308
673,58.6109,16.1036,90
674,59.8973,17.5886,68
675,56.2667,15.2650,191
676,58.4981,13.0532,230
677,57.6628,12.2798,506
678,57.7576,14.0687,741
679,58.1698,13.5878,785
680,58.4655,13.1744,200
681,57.7747,11.8704,59
682,58.4564,13.9727,324
683,58.3181,12.3450,137
684,58.5138,14.5071,308
685,58.4264,12.7144,181
686,59.4145,17.8821,50
687,59.3459,14.4959,400
688,60.9579,14.5114,634
689,58.7886,16.9122,140
690,59.6759,12.6394,237
691,56.6108,15.6048,442
692,56.9503,13.9217,538
693,55.9217,14.0855,76
694,55.9460,12.8700,194
695,57.3505,16.4980,96
696,57.2642,13.5994,507
697,56.6855,16.2876,17
698,55.5363,13.3762,236
699,56.6911,12.8202,101
700,57.2922,14.1372,556
701,56.9291,14.7280,610
702,63.7383,15.4583,1119
703,62.4089,13.7472,1460
704,62.0478,14.4229,1178
705,67.1324,20.8146,1027
706,61.7681,17.0807,95
707,66.4962,20.1472,904
708,63.0486,17.7689,34
709,64.5483,18.7162,705
710,63.1286,14.8028,1236
711,62.5281,17.4439,16
712,63.4083,18.9900,354
713,65.3983,21.2608,43
714,67.8220,20.3368,1508
715,61.1900,14.7126,683
716,64.6248,21.0769,157
717,62.4814,17.0029,886
718,63.7918,20.2828,24
719,64.5791,16.8336,1140
720,65.5903,19.2819,1245
721,59.2237,15.0380,188
722,59.5894,16.6336,21
723,65.5438,22.1220,65
724,65.8753,20.1499,597
725,59.3866,15.9241,33
726,59.6519,17.9186,137
727,59.3544,17.9417,47
728,60.4220,15.5152,503
729,57.5258,15.8233,366
730,60.5933,16.9514,224
731,58.4062,15.6805,172
732,58.5863,16.2506,32
733,59.3511,16.7084,139
734,57.6628,18.3462,164
735,67.7648,20.2572,1549
736,49.9727,6.6925,1197
737,49.4369,7.6003,776
738,49.6481,9.9665,980
739,52.2785,9.0822,230
740,52.5912,10.0221,129
741,52.2912,7.3870,129
742,51.1146,9.2860,1345
743,48.2203,9.9100,1766
744,50.3660,7.3153,597
745,49.3919,9.9589,1339
746,49.2175,11.1002,1268
747,52.9194,10.1858,245
748,49.6987,11.9402,1363
749,50.1692,8.9616,368
750,49.2181,11.8361,1455
751,49.7431,10.2006,689
752,53.7677,8.6585,74
753,52.5856,8.3422,128
754,50.9608,6.0424,296
755,54.3122,9.5382,39
756,53.5335,7.8887,24
757,53.9182,12.2783,138
758,50.8312,6.6582,386
759,54.4593,9.5163,70
760,53.5478,7.6673,26
761,52.4573,9.4272,187
762,49.6336,11.7672,1353
763,49.5636,8.4634,309
764,50.0498,8.3254,461
765,48.0706,10.9060,2044
766,50.1738,7.0633,1568
767,48.3223,11.9487,1515
768,48.2056,11.2669,1703
769,51.7678,13.1677,265
770,48.7157,11.5340,1202
771,48.1855,10.8612,1822
772,48.7110,11.2115,1249
773,51.9228,8.3063,236
774,-28.5750,16.5333,98
775,-29.2818,18.8139,2648
776,-26.2386,28.3018,5300
777,-32.8971,27.2791,1950
778,-29.0927,26.3024,4458
779,-28.2484,28.3361,5561
780,-27.3668,26.6292,4236
781,-33.9648,18.6017,151
782,-31.5003,19.7259,3250
783,-29.6144,31.1197,295
784,-33.0356,27.8259,435
785,-26.4956,29.9798,5700
786,-28.8231,27.9089,5315
787,-25.9863,28.1401,5325
788,-34.0056,22.3789,648
789,-32.1936,24.5414,2604
790,-33.2847,26.4981,2135
791,-29.1220,30.5867,3531
792,-28.0787,26.8612,4399
793,-28.2351,29.1062,5585
794,-24.3686,31.0487,1743
795,-30.5622,25.5283,4176
796,-26.1392,28.2460,5558
797,-26.8711,26.7180,4444
798,-28.8028,24.7652,3950
799,-26.0808,27.7259,5499
800,-27.6606,27.3158,4700
801,-27.4567,23.4114,4382
802,-29.6884,17.0940,270
803,-25.9385,27.9261,4517
804,-26.1757,26.1846,4875
805,-23.1599,29.6965,3069
806,-32.9689,18.1603,108
807,-28.5817,29.7497,3548
808,-25.6848,29.4402,4886
809,-30.8574,30.3430,495
810,-24.9891,29.2831,2980
811,-27.0793,29.7785,5600
812,-25.4300,31.5767,1024
813,-25.7045,26.9090,4251
814,-27.6261,32.0443,400
815,-27.7706,29.9769,4074
816,-24.6861,28.4349,3900
817,-34.5549,20.2507,52
818,-33.6070,22.1890,1063
819,-33.9849,25.6173,226
820,-34.0882,23.3287,465
821,-23.9372,31.1554,1432
822,-23.9261,29.4844,4354
823,-31.6059,29.5198,1227
824,-29.6490,30.3987,2423
825,-25.3338,27.1734,3412
826,-23.8453,29.4586,4076
827,-26.6710,27.0819,4520
828,-26.8893,27.5034,4740
829,-31.9202,26.8822,3637
830,-28.7410,32.0921,109
831,-25.6443,27.2711,3700
832,-33.8122,19.9028,640
833,-29.6893,17.9396,2690
834,-26.5241,29.1701,5250
835,-32.9641,17.9693,50
836,-26.2494,28.3983,5340
837,-25.8097,28.1646,4780
838,-27.6486,22.9993,3848
839,-34.0482,20.4746,407
840,-24.9609,31.5887,1020
841,-28.2600,22.9932,4360
842,-29.0329,26.1576,4547
843,-26.7766,29.3388,5313
844,-23.8244,30.3293,1914
845,-28.3206,31.4165,1720
846,-28.3991,21.2602,2782
847,-31.5464,28.6734,2400
848,-26.9824,24.7288,3920
849,-29.7706,31.0584,20
850,-31.6410,18.5448,330
851,-26.5664,27.9608,4846
852,-25.6539,28.2242,4095
853,-25.8323,29.1920,5078
854,-25.8300,28.2225,4940
855,-27.9968,26.6633,4421
856,-33.9002,18.4983,52
857,-25.5990,26.0423,4258
858,-21.1596,27.4745,3283
859,-24.6023,24.6910,3900
860,-17.8329,25.1624,3289
861,-19.9726,23.4311,3093
862,-24.5552,25.9182,3299
863,-22.0583,27.8288,2925
864,-4.2517,15.2530,1048
865,-0.5314,15.9501,1214
866,1.6160,16.0379,1158
867,-4.8160,11.8866,55
868,-26.5290,31.3075,2075
869,4.3985,18.5188,1208
870,4.2216,15.7864,1929
871,1.9055,9.8057,13
872,3.7553,8.7087,76
873,-7.9696,-14.3937,278
874,-20.4302,57.6836,186
875,-19.7577,63.3610,95
876,-7.3133,72.4111,9
877,4.0892,9.3605,151
878,4.0061,9.7195,33
879,10.4514,14.2574,1390
880,5.6369,10.7508,3963
881,7.3570,13.5592,3655
882,9.3359,13.3701,794
883,5.5369,10.3546,4347
884,6.0392,10.1226,4065
885,3.8360,11.5235,2464
886,-12.5728,27.8939,4636
887,-17.8218,25.8227,3302
888,-15.3308,28.4526,3779
889,-13.2589,31.9366,1853
890,-15.2545,23.1623,3488
891,-12.9981,28.6649,4167
892,-12.9005,28.1499,4145
893,-11.5337,43.2719,93
894,-12.2981,43.7664,46
895,-12.1317,44.4303,62
896,-12.8047,45.2811,23
897,-20.8871,55.5103,66
898,-21.3209,55.4250,59
899,-18.7969,47.4788,4198
900,-19.5628,45.4508,203
901,-17.0939,49.8158,7
902,-18.1095,49.3925,22
903,-20.2847,44.3176,30
904,-12.3494,49.2917,374
905,-16.1639,49.7738,9
906,-14.6517,49.6206,1552
907,-13.1884,48.9880,72
908,-14.9994,50.3202,20
909,-14.6297,47.7638,345
910,-15.6668,46.3512,87
911,-13.3121,48.3148,36
912,-16.7445,44.4825,125
913,-15.4367,49.6883,13
914,-14.2786,50.1747,20
915,-13.3758,50.0028,19
916,-14.8988,47.9939,92
917,-13.4848,48.6327,49
918,-25.0381,46.9561,29
919,-21.4416,47.1117,3658
920,-22.8053,47.8206,26
921,-22.1197,48.0217,33
922,-21.2018,48.3583,20
923,-21.7539,43.3755,16
924,-23.3834,43.7285,29
925,-6.2699,14.2470,1860
926,-12.6090,13.4037,118
927,-5.5970,12.1884,66
928,-12.8089,15.7605,5587
929,-12.4046,16.9474,5618
930,-12.3712,13.5366,10
931,-8.8584,13.2312,243
932,-9.5251,16.3124,3868
933,-14.6576,17.7198,4469
934,-7.7545,15.2877,4105
935,-10.7220,13.7655,16
936,-9.6891,20.4319,3584
937,-6.1411,12.3718,15
938,-14.9247,13.5750,5778
939,-11.7681,19.8977,4360
940,-7.6031,15.0278,2720
941,-16.7554,14.9653,3635
942,1.5431,11.5814,2158
943,-0.6652,13.6731,1325
944,-0.7044,10.2457,82
