"92,13,595,1084,273,0,""2005-07-09 07:13:52"""
"93,13,595,1084,5665,0,""2005-07-09 08:51:42"""
"94,13,595,897,1084,0,""2005-07-10 11:09:35"""
"95,13,595,897,273,0,""2005-07-11 03:17:04"""
"96,13,595,1059,1050,0,""2005-07-12 11:27:35"""
"97,13,595,1059,1084,0,""2005-07-27 12:37:28"""
"98,13,595,1059,502,0,""2005-07-28 01:50:29"""
"99,13,595,1059,1063,0,""2005-07-28 08:43:39"""
"100,13,595,502,1059,0,""2005-07-30 04:14:28"""
"101,13,595,273,248,0,""2005-07-30 23:52:30"""
"102,13,595,273,1084,0,""2005-07-31 14:00:53"""
"103,13,595,273,897,0,""2005-08-01 14:48:45"""
"104,13,595,273,1063,0,""2005-08-01 15:27:10"""
"105,13,595,5665,4162,0,""2005-08-02 04:56:45"""
"106,13,595,5665,1084,0,""2005-08-02 10:50:06"""
"107,13,595,1063,248,0,""2005-08-17 16:28:53"""
"108,13,595,1063,1059,0,""2005-08-19 00:24:08"""
"109,13,595,1063,273,0,""2005-08-19 09:45:41"""
"110,64,5521,4119,2188,0,""2005-08-20 15:16:18"""
"111,64,5521,4119,2072,0,""2005-08-20 22:13:59"""
"112,64,5521,4119,5687,0,""2005-08-22 17:37:02"""
"113,64,5521,5687,4059,0,""2005-05-25 08:43:32"""
"114,64,5521,4059,5687,0,""2005-05-28 11:09:14"""
"115,15,3021,3885,3316,0,""2005-06-16 23:44:13"""
"116,15,3021,3999,3316,0,""2005-06-17 09:19:45"""
"117,15,3021,4120,3316,0,""2005-06-18 12:03:23"""
"118,15,3021,3386,3316,0,""2005-07-06 23:14:21"""
"119,15,3021,3077,3316,0,""2005-07-07 14:53:24"""
"120,15,3021,3179,3316,0,""2005-07-10 03:03:35"""
"121,15,3021,3992,2397,0,""2005-07-11 12:39:01"""
"122,15,3021,3992,2276,0,""2005-07-12 12:18:38"""
"123,15,3021,3304,3316,0,""2005-07-27 05:03:44"""
"124,15,3021,2397,3992,0,""2005-07-27 06:38:25"""
"125,15,3021,2397,3316,0,""2005-07-28 18:47:23"""
"126,15,3021,3308,3316,0,""2005-08-01 03:13:39"""
"127,15,3021,3351,3316,0,""2005-08-02 05:36:38"""
"128,15,3021,3034,3316,0,""2005-08-02 18:55:15"""
"129,15,3021,3035,3316,0,""2005-08-17 02:29:41"""
"130,15,3021,3239,3316,0,""2005-08-17 08:12:20"""
"131,15,3021,3205,3316,0,""2005-08-17 13:39:32"""
"132,15,3021,3316,3885,0,""2005-08-18 04:05:29"""
"133,15,3021,3316,3999,0,""2005-08-20 00:18:25"""
"134,15,3021,3316,4120,0,""2005-08-21 08:22:56"""
"135,15,3021,3316,3386,0,""2005-08-21 09:49:28"""
"136,15,3021,3316,3077,0,""2005-08-23 06:41:32"""
"137,15,3021,3316,3179,0,""2005-05-25 19:30:46"""
"138,15,3021,3316,3304,0,""2005-05-29 09:27:00"""
"139,15,3021,3316,2397,0,""2005-05-30 21:07:15"""
"140,15,3021,3316,3308,0,""2005-05-31 08:44:29"""
"141,15,3021,3316,3351,0,""2005-06-16 21:06:00"""
"142,15,3021,3316,3034,0,""2005-06-18 05:03:36"""
"143,15,3021,3316,3035,0,""2005-06-19 14:00:26"""
"144,15,3021,3316,3239,0,""2005-06-20 01:50:56"""
"145,15,3021,3316,3205,0,""2005-06-20 10:11:53"""
"146,15,3021,3316,4302,0,""2005-07-06 07:09:17"""
"147,15,3021,3316,2276,0,""2005-07-07 13:22:20"""
"148,15,3021,4302,3316,0,""2005-07-08 18:47:38"""
"149,15,3021,2276,3992,0,""2005-07-09 21:52:05"""
"150,15,3021,2276,3316,0,""2005-07-10 21:35:12"""
"151,15,9818,580,5673,0,""2005-07-11 10:36:28"""
"152,15,9818,580,1080,0,""2005-07-11 17:30:58"""
"153,15,9818,1218,1074,0,""2005-07-29 07:02:55"""
"154,15,9818,1218,5673,0,""2005-08-01 04:57:04"""
"155,15,9818,1218,1080,0,""2005-08-01 08:19:53"""
"156,15,9818,1525,1074,0,""2005-08-01 11:39:26"""
"157,15,9818,1538,1074,0,""2005-08-02 04:40:54"""
"158,15,9818,302,1074,0,""2005-08-17 00:51:32"""
"159,15,9818,302,5673,0,""2005-08-18 07:57:14"""
"160,15,9818,302,1080,0,""2005-08-18 21:55:01"""
"161,15,9818,344,5673,0,""2005-08-19 21:23:31"""
"162,15,9818,1074,1218,0,""2005-08-20 01:06:04"""
"163,15,9818,1074,1525,0,""2005-05-30 03:43:54"""
"164,15,9818,1074,1538,0,""2005-06-15 09:59:16"""
"165,15,9818,1074,302,0,""2005-06-20 17:57:47"""
"166,15,9818,1074,1534,0,""2005-07-05 23:01:21"""
"167,15,9818,1074,502,0,""2005-07-07 00:09:02"""
"168,15,9818,1074,1335,0,""2005-07-07 10:02:03"""
"169,15,9818,1074,1359,0,""2005-07-08 02:17:12"""
"170,15,9818,1074,4317,0,""2005-07-09 15:40:46"""
"171,15,9818,1074,1273,0,""2005-07-09 17:13:23"""
"172,15,9818,1074,1539,0,""2005-07-11 21:39:46"""
"173,15,9818,1534,1074,0,""2005-07-12 10:43:53"""
"174,15,9818,1066,1359,0,""2005-07-29 21:42:49"""
"175,15,9818,502,1074,0,""2005-07-31 04:54:43"""
"176,15,9818,502,1080,0,""2005-07-31 22:08:29"""
"177,15,9818,1335,1074,0,""2005-08-01 13:05:35"""
"178,15,9818,1359,1074,0,""2005-08-18 17:16:01"""
"179,15,9818,1359,1066,0,""2005-08-21 01:07:11"""
"180,15,9818,1359,5673,0,""2005-08-22 22:09:09"""
"181,15,9818,5673,580,0,""2005-08-23 13:05:10"""
"182,15,9818,5673,1218,0,""2005-08-23 14:31:19"""
"183,15,9818,5673,302,0,""2005-05-27 05:01:28"""
"184,15,9818,5673,344,0,""2005-05-30 05:48:59"""
"185,15,9818,5673,1359,0,""2005-05-31 10:13:34"""
"186,15,9818,5673,3998,0,""2005-06-20 19:59:28"""
"187,15,9818,3998,5673,0,""2005-06-21 04:08:43"""
"188,15,9818,4317,1074,0,""2005-07-07 23:37:00"""
"189,15,9818,1273,1074,0,""2005-07-08 13:59:38"""
"190,15,9818,1080,580,0,""2005-07-08 16:35:44"""
"191,15,9818,1080,1218,0,""2005-07-10 07:45:40"""
"192,15,9818,1080,302,0,""2005-07-28 00:15:26"""
"193,15,9818,1080,502,0,""2005-07-28 07:51:56"""
"194,15,9818,1539,1074,0,""2005-08-01 09:14:00"""
"195,71,3545,2980,4029,0,""2005-08-02 19:00:52"""
"196,71,3545,4029,2980,0,""2005-08-18 03:08:10"""
"197,71,3545,4029,6149,0,""2005-08-18 05:58:40"""
"198,71,3545,4029,6153,0,""2005-08-18 18:48:58"""
"199,71,3545,4029,6150,0,""2005-08-21 13:53:59"""
"200,71,3545,4029,6485,0,""2005-06-16 20:21:53"""
"201,71,3545,4029,2981,0,""2005-06-17 11:11:14"""
"202,71,3545,6149,4029,0,""2005-06-18 03:26:23"""
"203,71,3545,6153,4029,0,""2005-06-19 20:01:59"""
"204,71,3545,6150,4029,0,""2005-07-06 14:13:45"""
"205,71,3545,6485,4029,0,""2005-07-07 03:06:40"""
"206,71,3545,2981,4029,0,""2005-07-07 14:14:13"""
"207,15,11741,2774,2878,0,""2005-07-09 04:53:18"""
"208,15,11741,2878,2774,0,""2005-07-10 20:41:09"""
"209,15,11741,2878,2881,0,""2005-07-28 05:21:42"""
"210,15,11741,2881,2878,0,""2005-07-28 15:10:55"""
"211,17,4608,6351,3379,0,""2005-07-28 22:34:12"""
"212,17,4608,3370,3393,0,""2005-07-31 15:27:07"""
"213,15,4608,3370,3393,0,""2005-08-01 17:09:59"""
"214,17,4608,3370,3395,0,""2005-08-02 14:55:00"""
"215,15,4608,3370,3395,0,""2005-08-02 19:13:39"""
"216,19,4608,3370,3395,0,""2005-08-17 20:11:35"""
"217,19,4608,3370,2244,0,""2005-08-18 09:19:12"""
"218,17,4608,3375,4380,0,""2005-08-19 19:23:30"""
"219,17,4608,3375,3393,0,""2005-08-20 16:43:28"""
"220,17,4608,3375,3395,0,""2005-08-22 21:59:29"""
"221,15,4608,3375,3386,0,""2005-05-30 22:59:12"""
"222,15,4608,3375,3400,0,""2005-06-15 20:53:07"""
"223,15,4608,3375,3382,0,""2005-06-17 07:26:45"""
"224,15,4608,3375,3399,0,""2005-06-20 23:49:12"""
"225,17,4608,4380,3375,0,""2005-07-08 07:19:11"""
"226,15,4608,4380,3388,0,""2005-07-10 16:44:58"""
"227,17,4608,4380,4108,0,""2005-07-11 09:09:59"""
"228,15,4608,4380,3368,0,""2005-07-27 13:13:32"""
"229,13,4608,4380,3368,0,""2005-07-28 15:32:07"""
"230,17,4608,3393,3370,0,""2005-07-28 18:43:11"""
"231,15,4608,3393,3370,0,""2005-07-29 07:38:14"""
"232,17,4608,3393,3375,0,""2005-07-30 16:08:21"""
"233,13,4608,3393,3371,0,""2005-08-01 22:41:16"""
"234,17,4608,3393,3371,0,""2005-08-02 10:14:58"""
"235,19,4608,3393,3395,0,""2005-08-16 23:06:30"""
"236,15,4608,3393,4109,0,""2005-08-20 05:07:27"""
"237,15,4608,3393,3404,0,""2005-08-22 12:42:47"""
"238,15,4608,3393,6353,0,""2005-05-30 23:08:03"""
"239,13,4608,3393,4120,0,""2005-06-16 17:02:55"""
"240,15,4608,3393,3386,0,""2005-06-18 18:11:51"""
"241,13,4608,3393,3386,0,""2005-06-18 23:07:12"""
"242,17,4608,3393,3179,0,""2005-06-20 19:33:52"""
"243,17,4608,3393,4085,0,""2005-06-21 16:31:27"""
"244,13,4608,3393,3384,0,""2005-07-06 17:57:54"""
"245,13,4608,3393,3382,0,""2005-07-09 05:00:39"""
"246,15,4608,3393,3382,0,""2005-07-09 05:06:24"""
"247,13,4608,3393,3378,0,""2005-07-09 07:02:19"""
"248,17,4608,3393,3378,0,""2005-07-09 13:20:25"""
"249,13,4608,3393,4033,0,""2005-07-12 15:55:39"""
"250,13,4608,3393,4097,0,""2005-07-27 11:50:47"""
"251,13,4608,3393,3387,0,""2005-07-30 04:34:51"""
"252,13,4608,3393,3388,0,""2005-07-30 13:49:43"""
"253,13,4608,3393,3373,0,""2005-07-31 04:42:46"""
"254,17,4608,3393,3364,0,""2005-07-31 07:45:33"""
"255,13,4608,3393,3364,0,""2005-08-16 22:52:30"""
"256,15,4608,3393,3364,0,""2005-08-20 02:37:07"""
"257,15,4608,3393,3406,0,""2005-08-20 15:58:28"""
"258,13,4608,3393,3406,0,""2005-08-21 05:19:39"""
"259,13,4608,3393,6435,0,""2005-08-23 20:28:44"""
"260,13,4608,3393,4302,0,""2005-06-17 06:54:42"""
"261,19,4608,3393,3361,0,""2005-06-18 02:24:01"""
"262,15,4608,3393,4030,0,""2005-06-20 06:26:57"""
"263,15,4608,3393,3374,0,""2005-07-06 21:39:24"""
"264,17,4608,3393,4108,0,""2005-07-11 07:43:08"""
"265,15,4608,3393,2275,0,""2005-07-12 05:45:47"""
"266,13,4608,3393,3368,0,""2005-07-12 20:13:45"""
"267,17,4608,3393,3369,0,""2005-07-28 11:49:53"""
"268,15,4608,3393,3399,0,""2005-07-29 01:38:53"""
"269,13,4608,3393,3376,0,""2005-07-30 21:29:41"""
"270,13,4608,3393,6390,0,""2005-07-31 06:12:08"""
"271,13,4608,3393,3379,0,""2005-07-31 08:58:40"""
"272,15,4608,3393,6366,0,""2005-08-02 14:58:41"""
"273,13,4608,3393,6361,0,""2005-08-19 10:49:03"""
"274,13,4608,3393,6357,0,""2005-08-19 15:25:48"""
"275,13,4608,3371,3393,0,""2005-08-20 00:33:19"""
"276,17,4608,3371,3393,0,""2005-08-22 20:51:24"""
"277,15,4608,3371,3395,0,""2005-05-26 00:37:28"""
"278,15,4608,3371,3385,0,""2005-05-27 04:34:41"""
"279,15,4608,3371,3382,0,""2005-05-28 04:25:33"""
"280,15,4608,3371,4144,0,""2005-05-28 22:04:30"""
"281,13,4608,3371,6392,0,""2005-05-29 20:24:28"""
"282,17,4608,3371,3383,0,""2005-06-15 13:32:15"""
"283,17,4608,3395,3370,0,""2005-07-06 10:21:49"""
"284,15,4608,3395,3370,0,""2005-07-09 06:37:07"""
"285,19,4608,3395,3370,0,""2005-07-09 16:10:25"""
"286,17,4608,3395,3375,0,""2005-07-10 03:29:48"""
"287,19,4608,3395,3393,0,""2005-07-28 16:23:01"""
"288,15,4608,3395,3371,0,""2005-07-28 16:45:11"""
"289,13,4608,3395,9310,0,""2005-07-29 22:46:08"""
"290,13,4608,3395,6434,0,""2005-07-30 21:36:15"""
"291,17,4608,3395,4120,0,""2005-07-31 03:21:16"""
"292,13,4608,3395,8407,0,""2005-08-01 05:23:00"""
"293,15,4608,3395,6345,0,""2005-08-17 00:27:23"""
"294,17,4608,3395,3389,0,""2005-08-18 19:16:47"""
"295,15,4608,3395,3386,0,""2005-08-20 11:20:12"""
"296,13,4608,3395,3386,0,""2005-08-22 22:08:11"""
"297,15,4608,3395,3077,0,""2005-08-23 22:25:26"""
"298,17,4608,3395,3179,0,""2005-06-18 21:26:56"""
"299,17,4608,3395,3930,0,""2005-06-20 05:15:37"""
"300,17,4608,3395,4085,0,""2005-06-20 22:52:18"""
"301,13,4608,3395,3381,0,""2005-07-06 02:29:21"""
"302,15,4608,3395,8781,0,""2005-07-07 07:26:19"""
"303,13,4608,3395,4301,0,""2005-07-10 11:02:03"""
"304,17,4608,3395,3384,0,""2005-07-11 00:14:19"""
"305,15,4608,3395,3382,0,""2005-07-27 05:15:37"""
"306,15,4608,3395,6379,0,""2005-07-28 22:50:50"""
"307,15,4608,3395,3394,0,""2005-07-30 02:13:31"""
"308,13,4608,3395,3378,0,""2005-07-31 17:22:35"""
"309,13,4608,3395,4033,0,""2005-08-02 08:44:18"""
"310,13,4608,3395,6376,0,""2005-08-02 09:29:11"""
"311,19,4608,3395,4097,0,""2005-08-02 15:48:08"""
"312,13,4608,3395,4097,0,""2005-08-02 17:09:24"""
"313,13,4608,3395,6402,0,""2005-08-17 16:20:37"""
"314,19,4608,3395,3339,0,""2005-08-18 04:39:10"""
"315,13,4608,3395,3388,0,""2005-08-18 14:46:26"""
"316,15,4608,3395,3388,0,""2005-08-18 18:00:23"""
"317,13,4608,3395,3373,0,""2005-08-19 20:18:36"""
"318,15,4608,3395,3373,0,""2005-08-19 22:03:46"""
"319,19,4608,3395,3364,0,""2005-08-20 02:00:33"""
"320,17,4608,3395,3364,0,""2005-08-20 03:41:41"""
"321,15,4608,3395,3364,0,""2005-08-21 16:31:22"""
"322,17,4608,3395,3406,0,""2005-08-22 15:36:04"""
"323,19,4608,3395,3406,0,""2005-08-23 17:12:31"""
"324,13,4608,3395,6435,0,""2005-05-27 03:07:10"""
"325,19,4608,3395,4144,0,""2005-05-28 13:33:23"""
"326,15,4608,3395,6347,0,""2005-05-30 07:10:00"""
"327,17,4608,3395,4030,0,""2005-05-31 02:53:36"""
"328,15,4608,3395,3374,0,""2005-06-17 07:04:57"""
"329,17,4608,3395,3374,0,""2005-06-21 11:16:42"""
"330,17,4608,3395,3390,0,""2005-07-06 02:23:39"""
"331,17,4608,3395,4108,0,""2005-07-07 12:11:22"""
"332,15,4608,3395,2275,0,""2005-07-08 02:45:19"""
"333,17,4608,3395,3368,0,""2005-07-27 22:03:41"""
"334,13,4608,3395,3369,0,""2005-07-29 07:45:00"""
"335,13,4608,3395,3399,0,""2005-07-30 11:12:03"""
"336,19,4608,3395,3399,0,""2005-07-31 03:54:05"""
"337,15,4608,3395,6392,0,""2005-08-01 17:53:02"""
"338,13,4608,3395,3376,0,""2005-08-01 19:15:08"""
"339,15,4608,3395,6390,0,""2005-08-02 15:50:44"""
"340,13,4608,3395,6403,0,""2005-08-17 22:53:00"""
"341,15,4608,3395,3396,0,""2005-08-18 07:41:43"""
"342,15,4608,3395,3379,0,""2005-08-18 15:39:46"""
"343,13,4608,3395,3379,0,""2005-08-19 13:08:23"""
"344,15,4608,3395,3383,0,""2005-08-20 01:10:27"""
"345,15,4608,3395,6366,0,""2005-05-26 19:44:54"""
"346,15,4608,3395,4149,0,""2005-05-28 11:19:53"""
"347,15,4608,3395,6361,0,""2005-06-19 12:29:08"""
"348,13,4608,3395,8876,0,""2005-06-21 05:06:30"""
"349,15,4608,4109,3393,0,""2005-07-10 10:46:57"""
"350,17,4608,4109,3400,0,""2005-07-12 20:52:41"""
"351,17,4608,4109,3383,0,""2005-07-28 23:37:33"""
"352,15,4608,4109,6355,0,""2005-07-30 10:11:52"""
"353,13,4608,6344,3369,0,""2005-08-17 18:26:22"""
"354,13,4608,9310,3395,0,""2005-08-20 10:24:41"""
"355,15,4608,3404,3393,0,""2005-08-20 21:43:44"""
"356,15,4608,3404,3386,0,""2005-08-21 08:15:41"""
"357,15,4608,3404,3400,0,""2005-08-21 08:42:26"""
"358,17,4608,3404,4108,0,""2005-08-23 12:41:38"""
"359,15,4608,3404,4149,0,""2005-05-25 06:44:53"""
"360,13,4608,4308,3378,0,""2005-05-29 01:32:10"""
"361,13,4608,6434,3395,0,""2005-06-16 19:23:23"""
"362,13,4608,6434,4144,0,""2005-06-17 19:52:42"""
"363,15,4608,6353,3393,0,""2005-06-20 09:02:51"""
"364,13,4608,6353,3388,0,""2005-07-08 10:15:38"""
"365,15,4608,3385,3371,0,""2005-07-08 12:46:30"""
"366,13,4608,3385,3379,0,""2005-07-08 21:44:39"""
"367,13,4608,9311,4097,0,""2005-07-11 08:15:08"""
"368,13,4608,9311,3379,0,""2005-07-12 19:20:45"""
"369,13,4608,4120,3393,0,""2005-07-28 19:27:37"""
"370,17,4608,4120,3395,0,""2005-07-29 11:18:01"""
"371,15,4608,4120,3386,0,""2005-07-30 06:18:38"""
"372,17,4608,4120,3387,0,""2005-07-30 09:13:21"""
"373,15,4608,4120,6355,0,""2005-08-01 17:32:53"""
"374,13,4608,8407,3395,0,""2005-08-01 19:05:18"""
"375,15,4608,6345,3395,0,""2005-08-02 08:03:02"""
"376,17,4608,3389,3395,0,""2005-08-02 20:22:45"""
"377,15,4608,3386,3375,0,""2005-08-20 01:29:29"""
"378,15,4608,3386,3393,0,""2005-05-25 01:10:47"""
"379,13,4608,3386,3393,0,""2005-05-25 18:43:49"""
"380,13,4608,3386,3395,0,""2005-05-26 04:26:06"""
"381,15,4608,3386,3395,0,""2005-05-27 03:22:30"""
"382,15,4608,3386,3404,0,""2005-05-28 13:11:04"""
"383,15,4608,3386,4120,0,""2005-05-29 01:59:10"""
"384,15,4608,3386,3394,0,""2005-06-19 10:42:59"""
"385,15,4608,3386,3368,0,""2005-06-19 22:55:37"""
"386,15,4608,3386,3369,0,""2005-06-21 17:38:02"""
"387,15,4608,3077,3395,0,""2005-07-06 02:24:55"""
"388,15,4608,3077,6361,0,""2005-07-12 02:57:02"""
"389,13,4608,3077,6357,0,""2005-07-30 11:06:23"""
"390,17,4608,3179,3393,0,""2005-07-30 14:29:29"""
"391,17,4608,3179,3395,0,""2005-07-31 20:01:06"""
"392,15,4608,3400,3375,0,""2005-07-31 23:40:35"""
"393,17,4608,3400,4109,0,""2005-08-17 14:10:22"""
"394,15,4608,3400,3404,0,""2005-08-18 07:40:52"""
"395,17,4608,3400,4085,0,""2005-08-20 09:53:44"""
"396,17,4608,3400,3387,0,""2005-08-21 00:33:03"""
"397,13,4608,3400,3388,0,""2005-08-22 09:57:16"""
"398,17,4608,3400,6954,0,""2005-08-23 03:46:47"""
"399,17,4608,3400,6347,0,""2005-05-26 07:27:36"""
"400,15,4608,3400,4108,0,""2005-05-28 00:54:39"""
"401,17,4608,3400,4108,0,""2005-06-16 02:33:53"""
"402,17,4608,3400,3368,0,""2005-06-17 21:16:41"""
"403,17,4608,3400,6392,0,""2005-06-18 11:46:26"""
"404,17,4608,3400,3376,0,""2005-06-21 11:21:38"""
"405,17,4608,3400,3379,0,""2005-07-07 00:48:25"""
"406,15,4608,3400,4149,0,""2005-07-07 21:39:45"""
"407,17,4608,3400,4149,0,""2005-07-10 11:03:20"""
"408,17,4608,3930,3395,0,""2005-07-11 15:10:18"""
"409,17,4608,4085,3393,0,""2005-07-11 15:53:00"""
"410,17,4608,4085,3395,0,""2005-07-28 10:06:10"""
"411,17,4608,4085,3400,0,""2005-07-28 19:45:19"""
"412,15,4608,4085,3372,0,""2005-07-30 07:55:14"""
"413,13,4608,6432,3378,0,""2005-07-30 22:53:52"""
"414,13,4608,3381,3395,0,""2005-08-01 03:33:19"""
"415,13,4608,3381,3382,0,""2005-08-02 03:30:24"""
"416,15,4608,8781,3395,0,""2005-08-17 12:27:55"""
"417,15,4608,6386,3394,0,""2005-08-18 01:28:15"""
"418,13,4608,6386,3376,0,""2005-08-19 12:26:32"""
"419,13,4608,4301,3395,0,""2005-08-19 19:25:42"""
"420,13,4608,3397,3399,0,""2005-08-21 18:03:20"""
"421,13,4608,3384,3393,0,""2005-08-22 10:19:58"""
"422,17,4608,3384,3395,0,""2005-08-22 14:37:22"""
"423,13,4608,3384,3382,0,""2005-08-22 17:53:06"""
"424,17,4608,3384,3387,0,""2005-08-23 01:10:42"""
"425,15,4608,3382,3375,0,""2005-05-26 15:42:20"""
"426,13,4608,3382,3393,0,""2005-05-27 20:11:47"""
"427,15,4608,3382,3393,0,""2005-05-28 10:15:04"""
"428,15,4608,3382,3371,0,""2005-06-18 04:08:50"""
"429,15,4608,3382,3395,0,""2005-06-18 06:13:41"""
"430,13,4608,3382,3381,0,""2005-06-18 15:37:55"""
"431,13,4608,3382,3384,0,""2005-06-19 21:14:33"""
"432,15,4608,3382,3394,0,""2005-07-09 06:42:32"""
"433,13,4608,3382,6376,0,""2005-07-10 13:27:40"""
"434,15,4608,3382,3387,0,""2005-07-10 23:43:23"""
"435,15,4608,3382,3388,0,""2005-07-29 23:49:23"""
"436,15,4608,3382,3390,0,""2005-07-30 10:45:12"""
"437,15,4608,3382,4108,0,""2005-07-31 07:29:25"""
"438,15,4608,3382,2276,0,""2005-08-01 13:23:06"""
"439,15,4608,3382,6403,0,""2005-08-01 19:28:47"""
"440,15,4608,3382,3379,0,""2005-08-02 07:10:57"""
